value,index
299,5190
298,5190
297,5191
297,5191
297,5192
297,5192
297,5193
297,5193
297,5194
298,5194
298,5195
299,5195
300,5196
301,5196
303,5197
304,5197
306,5198
309,5198
312,5199
314,5199
316,5200
319,5200
322,5201
325,5201
327,5202
330,5202
333,5203
335,5203
337,5204
339,5204
341,5206
342,5206
343,5207
343,5207
344,5208
345,5208
345,5209
346,5209
346,5210
346,5210
346,5211
346,5211
346,5212
346,5212
346,5213
346,5213
345,5214
345,5214
345,5215
345,5215
346,5216
346,5216
346,5217
346,5217
347,5218
348,5218
348,5219
349,5219
350,5220
351,5220
352,5221
353,5221
354,5222
355,5222
356,5223
357,5223
358,5224
358,5224
357,5225
357,5225
357,5226
356,5226
355,5227
353,5227
352,5228
351,5228
350,5229
349,5229
347,5230
346,5230
344,5231
343,5231
341,5232
340,5232
338,5233
337,5233
336,5234
335,5234
335,5235
334,5235
333,5236
333,5236
333,5237
333,5237
334,5238
335,5238
335,5239
336,5239
338,5240
338,5240
339,5241
340,5241
341,5242
342,5242
342,5243
342,5243
342,5244
343,5244
342,5245
341,5245
340,5246
339,5246
338,5248
337,5248
336,5249
334,5249
332,5250
331,5250
329,5251
328,5251
326,5252
324,5252
323,5253
321,5253
320,5254
319,5254
318,5255
317,5255
316,5256
316,5256
315,5257
315,5257
315,5258
315,5258
316,5259
317,5259
318,5260
319,5260
319,5261
321,5261
322,5262
322,5262
323,5263
325,5263
325,5264
325,5264
325,5265
324,5265
324,5266
323,5266
322,5267
321,5267
320,5268
318,5268
317,5269
315,5269
314,5270
312,5270
311,5271
310,5271
308,5272
306,5272
306,5273
304,5273
303,5274
302,5274
301,5275
301,5275
300,5276
300,5276
300,5277
300,5277
301,5278
301,5278
302,5279
304,5279
304,5280
306,5280
307,5281
308,5281
309,5282
310,5282
311,5283
312,5283
312,5284
312,5284
312,5285
312,5285
311,5286
310,5286
309,5287
308,5287
307,5288
306,5288
305,5289
304,5289
302,5291
301,5291
300,5292
299,5292
297,5293
296,5293
295,5294
294,5294
294,5295
293,5295
293,5296
292,5296
292,5297
292,5297
293,5298
293,5298
294,5299
295,5299
297,5300
298,5300
299,5301
301,5301
302,5302
303,5302
304,5303
306,5303
306,5304
307,5304
307,5305
307,5305
308,5306
307,5306
306,5307
305,5307
304,5308
303,5308
302,5309
301,5309
300,5310
299,5310
297,5311
296,5311
295,5312
294,5312
293,5313
292,5313
291,5314
290,5314
290,5315
289,5315
289,5316
289,5316
289,5317
290,5317
290,5318
291,5318
292,5319
294,5319
295,5320
296,5320
298,5321
299,5321
301,5322
301,5322
303,5323
304,5323
304,5324
305,5324
305,5325
305,5325
304,5326
304,5326
303,5327
302,5327
301,5328
300,5328
299,5329
298,5329
296,5330
295,5330
294,5331
293,5331
292,5332
291,5332
290,5334
289,5334
288,5335
288,5335
287,5336
287,5336
287,5337
287,5337
287,5338
288,5338
289,5339
290,5339
291,5340
292,5340
294,5341
295,5341
296,5342
297,5342
299,5343
300,5343
301,5344
301,5344
302,5345
302,5345
301,5346
301,5346
300,5347
299,5347
299,5348
298,5348
296,5349
295,5349
294,5350
293,5350
292,5351
291,5351
289,5352
288,5352
287,5353
286,5353
285,5354
285,5354
284,5355
283,5355
283,5356
283,5356
283,5357
283,5357
284,5358
285,5358
286,5359
287,5359
288,5360
289,5360
291,5361
292,5361
294,5362
295,5362
296,5363
297,5363
297,5364
297,5364
298,5365
297,5365
297,5366
296,5366
295,5367
294,5367
294,5368
292,5368
291,5369
290,5369
289,5370
288,5370
287,5371
285,5371
285,5372
283,5372
282,5373
281,5373
280,5374
280,5374
280,5376
279,5376
279,5377
279,5377
280,5378
280,5378
281,5379
282,5379
284,5380
285,5380
286,5381
287,5381
289,5382
290,5382
291,5383
293,5383
294,5384
294,5384
295,5385
295,5385
295,5386
295,5386
294,5387
293,5387
292,5388
292,5388
290,5389
289,5389
288,5390
287,5390
286,5391
285,5391
284,5392
283,5392
282,5393
281,5393
280,5394
280,5394
279,5395
279,5395
279,5396
278,5396
278,5397
279,5397
280,5398
281,5398
282,5399
283,5399
284,5400
286,5400
287,5401
288,5401
290,5402
291,5402
292,5403
294,5403
294,5404
295,5404
295,5405
295,5405
295,5406
294,5406
293,5407
292,5407
292,5408
291,5408
290,5409
288,5409
287,5410
286,5410
285,5411
284,5411
283,5412
282,5412
281,5413
280,5413
280,5414
279,5414
279,5415
278,5415
278,5416
278,5416
279,5417
279,5417
280,5419
281,5419
282,5420
284,5420
285,5421
287,5421
288,5422
290,5422
291,5423
292,5423
293,5424
294,5424
295,5425
295,5425
295,5426
295,5426
294,5427
294,5427
293,5428
292,5428
291,5429
290,5429
289,5430
288,5430
287,5431
286,5431
285,5432
284,5432
283,5433
282,5433
281,5434
281,5434
280,5435
280,5435
280,5436
280,5436
280,5437
280,5437
281,5438
282,5438
283,5439
285,5439
286,5440
287,5440
289,5441
290,5441
292,5442
293,5442
295,5443
296,5443
297,5444
298,5444
298,5445
298,5445
298,5446
298,5446
297,5447
297,5447
296,5448
295,5448
294,5449
293,5449
292,5450
291,5450
290,5451
290,5451
288,5452
287,5452
287,5453
286,5453
285,5454
286,5454
285,5455
285,5455
285,5456
285,5456
286,5457
286,5457
287,5458
288,5458
289,5459
291,5459
293,5460
294,5460
296,5462
297,5462
299,5463
300,5463
301,5464
302,5464
303,5465
303,5465
303,5466
303,5466
303,5467
302,5467
301,5468
301,5468
300,5469
299,5469
298,5470
297,5470
295,5471
294,5471
293,5472
292,5472
291,5473
290,5473
289,5474
289,5474
288,5475
288,5475
287,5476
287,5476
287,5477
288,5477
288,5478
289,5478
290,5479
291,5479
293,5480
294,5480
296,5481
297,5481
298,5482
300,5482
301,5483
302,5483
303,5484
303,5484
303,5485
303,5485
304,5486
302,5486
302,5487
301,5487
300,5488
299,5488
298,5489
297,5489
295,5490
294,5490
293,5491
292,5491
291,5492
289,5492
288,5493
287,5493
287,5494
286,5494
286,5495
285,5495
285,5496
285,5496
285,5497
286,5497
286,5498
287,5498
288,5499
289,5499
291,5500
292,5500
293,5501
294,5501
296,5502
297,5502
298,5504
299,5504
299,5505
299,5505
299,5506
299,5506
298,5507
298,5507
297,5508
296,5508
295,5509
294,5509
292,5510
291,5510
290,5511
289,5511
287,5512
286,5512
285,5513
284,5513
283,5514
282,5514
282,5515
281,5515
281,5516
280,5516
281,5517
281,5517
281,5518
282,5518
283,5519
284,5519
285,5520
286,5520
288,5521
289,5521
290,5522
291,5522
293,5523
294,5523
295,5524
295,5524
295,5525
295,5525
295,5526
295,5526
294,5527
293,5527
292,5528
291,5528
290,5529
289,5529
288,5530
286,5530
286,5531
284,5531
283,5532
282,5532
281,5533
280,5533
279,5534
279,5534
278,5535
278,5535
278,5536
278,5536
278,5537
279,5537
279,5538
280,5538
282,5539
283,5539
284,5540
286,5540
287,5541
289,5541
290,5542
291,5542
293,5543
294,5543
294,5544
294,5544
294,5545
294,5545
294,5547
293,5547
292,5548
291,5548
291,5549
290,5549
289,5550
288,5550
286,5551
285,5551
284,5552
283,5552
282,5553
281,5553
280,5554
279,5554
279,5555
278,5555
278,5556
278,5556
278,5557
278,5557
279,5558
280,5558
280,5559
282,5559
283,5560
285,5560
286,5561
287,5561
289,5562
290,5562
291,5563
292,5563
294,5564
294,5564
295,5565
294,5565
294,5566
294,5566
293,5567
292,5567
292,5568
291,5568
290,5569
289,5569
288,5570
286,5570
286,5571
284,5571
283,5572
282,5572
281,5573
280,5573
280,5574
279,5574
279,5575
279,5575
279,5576
278,5576
278,5577
279,5577
280,5578
281,5578
282,5579
283,5579
285,5580
286,5580
288,5581
289,5581
290,5582
292,5582
293,5583
294,5583
295,5584
295,5584
295,5585
295,5585
294,5586
294,5586
293,5587
292,5587
292,5588
291,5588
289,5590
288,5590
287,5591
286,5591
285,5592
284,5592
283,5593
282,5593
281,5594
280,5594
280,5595
279,5595
279,5596
279,5596
279,5597
279,5597
279,5598
280,5598
281,5599
282,5599
284,5600
285,5600
287,5601
288,5601
289,5602
291,5602
292,5603
293,5603
295,5604
295,5604
295,5605
295,5605
295,5606
295,5606
294,5607
293,5607
293,5608
292,5608
291,5609
290,5609
289,5610
287,5610
286,5611
285,5611
284,5612
283,5612
282,5613
281,5613
280,5614
279,5614
279,5615
279,5615
279,5616
278,5616
278,5617
279,5617
280,5618
281,5618
282,5619
283,5619
284,5620
286,5620
287,5621
288,5621
290,5622
292,5622
293,5623
294,5623
295,5624
295,5624
295,5625
295,5625
295,5626
294,5626
293,5627
292,5627
292,5628
291,5628
290,5629
288,5629
287,5630
286,5630
285,5632
284,5632
283,5633
282,5633
281,5634
280,5634
279,5635
279,5635
279,5636
279,5636
278,5637
279,5637
279,5638
280,5638
281,5639
282,5639
283,5640
285,5640
286,5641
288,5641
289,5642
291,5642
292,5643
293,5643
295,5644
295,5644
296,5645
296,5645
296,5646
296,5646
295,5647
294,5647
294,5648
293,5648
292,5649
291,5649
290,5650
289,5650
288,5651
287,5651
286,5652
285,5652
284,5653
283,5653
282,5654
282,5654
282,5655
281,5655
281,5656
281,5656
281,5657
282,5657
283,5658
284,5658
285,5659
286,5659
288,5660
289,5660
290,5661
292,5661
294,5662
295,5662
296,5663
298,5663
298,5664
299,5664
299,5665
299,5665
299,5666
298,5666
298,5667
297,5667
296,5668
296,5668
295,5669
294,5669
293,5670
292,5670
290,5671
289,5671
288,5672
288,5672
287,5673
286,5673
286,5675
285,5675
285,5676
285,5676
285,5677
285,5677
285,5678
287,5678
287,5679
288,5679
290,5680
291,5680
293,5681
295,5681
296,5682
298,5682
299,5683
300,5683
302,5684
303,5684
303,5685
303,5685
303,5686
303,5686
303,5687
302,5687
301,5688
301,5688
300,5689
299,5689
298,5690
297,5690
296,5691
295,5691
294,5692
293,5692
292,5693
291,5693
290,5694
290,5694
289,5695
289,5695
289,5696
289,5696
289,5697
289,5697
290,5698
291,5698
293,5699
294,5699
295,5700
297,5700
298,5701
300,5701
301,5702
303,5702
304,5703
305,5703
306,5704
306,5704
307,5705
307,5705
307,5706
306,5706
306,5707
305,5707
304,5708
303,5708
302,5709
301,5709
300,5710
299,5710
298,5711
297,5711
296,5712
295,5712
294,5713
293,5713
293,5714
293,5714
293,5715
292,5715
292,5716
292,5716
293,5718
293,5718
295,5719
296,5719
297,5720
299,5720
300,5721
301,5721
303,5722
304,5722
305,5723
307,5723
309,5724
309,5724
309,5725
310,5725
310,5726
310,5726
309,5727
309,5727
308,5728
307,5728
306,5729
305,5729
304,5730
303,5730
302,5731
301,5731
300,5732
299,5732
298,5733
297,5733
296,5734
295,5734
295,5735
295,5735
294,5736
294,5736
294,5737
295,5737
295,5738
296,5738
298,5739
299,5739
301,5740
302,5740
303,5741
304,5741
306,5742
307,5742
309,5743
310,5743
311,5744
311,5744
312,5745
312,5745
311,5746
311,5746
310,5747
309,5747
309,5748
307,5748
307,5749
305,5749
304,5750
303,5750
302,5751
301,5751
300,5752
299,5752
298,5753
297,5753
297,5754
296,5754
296,5755
295,5755
295,5756
295,5756
295,5757
296,5757
297,5758
298,5758
299,5760
301,5760
302,5761
303,5761
305,5762
306,5762
307,5763
309,5763
311,5764
311,5764
312,5765
312,5765
312,5766
312,5766
311,5767
310,5767
310,5768
309,5768
308,5769
307,5769
306,5770
304,5770
303,5771
302,5771
301,5772
300,5772
299,5773
298,5773
297,5774
296,5774
296,5775
295,5775
295,5776
295,5776
295,5777
295,5777
296,5778
297,5778
298,5779
299,5779
300,5780
302,5780
303,5781
305,5781
306,5782
307,5782
309,5783
310,5783
311,5784
311,5784
312,5785
312,5785
312,5786
311,5786
310,5787
310,5787
309,5788
308,5788
307,5789
305,5789
304,5790
303,5790
302,5791
301,5791
300,5792
299,5792
298,5793
297,5793
296,5794
296,5794
295,5795
295,5795
294,5796
295,5796
294,5797
295,5797
296,5798
297,5798
298,5799
300,5799
301,5800
302,5800
304,5801
305,5801
306,5803
308,5803
309,5804
310,5804
310,5805
311,5805
311,5806
311,5806
310,5807
309,5807
309,5808
308,5808
307,5809
305,5809
304,5810
303,5810
302,5811
301,5811
300,5812
299,5812
298,5813
297,5813
296,5814
295,5814
294,5815
294,5815
293,5816
293,5816
293,5817
293,5817
294,5818
295,5818
296,5819
297,5819
298,5820
300,5820
301,5821
302,5821
304,5822
305,5822
306,5823
307,5823
308,5824
309,5824
309,5825
309,5825
309,5826
308,5826
308,5827
307,5827
306,5828
306,5828
304,5829
303,5829
302,5830
301,5830
300,5831
299,5831
297,5832
296,5832
295,5833
294,5833
294,5834
293,5834
293,5835
292,5835
292,5836
292,5836
293,5837
293,5837
294,5838
295,5838
296,5839
297,5839
298,5840
300,5840
302,5841
303,5841
304,5842
306,5842
307,5843
308,5843
309,5844
309,5844
309,5846
309,5846
309,5847
308,5847
307,5848
306,5848
305,5849
304,5849
304,5850
302,5850
301,5851
301,5851
300,5852
299,5852
297,5853
297,5853
296,5854
295,5854
295,5855
294,5855
294,5856
294,5856
294,5857
294,5857
295,5858
296,5858
297,5859
298,5859
299,5860
301,5860
303,5861
304,5861
305,5862
307,5862
309,5863
310,5863
311,5864
311,5864
312,5865
312,5865
312,5866
312,5866
311,5867
310,5867
310,5868
309,5868
308,5869
307,5869
306,5870
305,5870
303,5871
302,5871
301,5872
300,5872
299,5873
298,5873
298,5874
297,5874
296,5875
296,5875
296,5876
296,5876
296,5877
297,5877
297,5878
298,5878
300,5879
301,5879
302,5880
304,5880
305,5881
306,5881
308,5882
309,5882
310,5883
311,5883
312,5884
312,5884
312,5885
312,5885
312,5886
311,5886
310,5888
309,5888
308,5889
307,5889
306,5890
305,5890
304,5891
302,5891
301,5892
300,5892
299,5893
298,5893
297,5894
296,5894
295,5895
295,5895
295,5896
294,5896
294,5897
294,5897
294,5898
295,5898
296,5899
297,5899
298,5900
299,5900
301,5901
302,5901
303,5902
304,5902
306,5903
307,5903
308,5904
309,5904
309,5905
309,5905
309,5906
308,5906
307,5907
306,5907
306,5908
304,5908
303,5909
302,5909
301,5910
300,5910
298,5911
297,5911
296,5912
295,5912
294,5913
293,5913
291,5914
291,5914
290,5915
290,5915
289,5916
289,5916
289,5917
289,5917
290,5918
291,5918
292,5919
293,5919
295,5920
296,5920
297,5921
298,5921
299,5922
301,5922
302,5923
303,5923
303,5924
303,5924
304,5925
304,5925
303,5926
302,5926
301,5927
300,5927
299,5928
298,5928
297,5929
296,5929
295,5931
293,5931
292,5932
291,5932
290,5933
289,5933
288,5934
287,5934
286,5935
286,5935
285,5936
285,5936
285,5937
284,5937
285,5938
286,5938
287,5939
288,5939
289,5940
290,5940
292,5941
293,5941
295,5942
296,5942
297,5943
298,5943
299,5944
300,5944
300,5945
300,5945
300,5946
300,5946
299,5947
298,5947
297,5948
296,5948
295,5949
294,5949
293,5950
292,5950
291,5951
290,5951
288,5952
287,5952
286,5953
285,5953
284,5954
283,5954
283,5955
283,5955
282,5956
282,5956
282,5957
283,5957
283,5958
284,5958
285,5959
286,5959
288,5960
289,5960
290,5961
291,5961
293,5962
294,5962
295,5963
296,5963
296,5964
297,5964
297,5965
297,5965
296,5966
296,5966
294,5967
293,5967
292,5968
291,5968
290,5969
288,5969
287,5970
285,5970
285,5971
283,5971
282,5972
281,5972
280,5974
279,5974
278,5975
278,5975
277,5976
277,5976
277,5977
277,5977
277,5978
278,5978
280,5979
281,5979
283,5980
284,5980
286,5981
288,5981
290,5982
293,5982
295,5983
297,5983
299,5984
301,5984
302,5985
303,5985
304,5986
305,5986
305,5987
306,5987
306,5988
307,5988
307,5989
307,5989
308,5990
308,5990
308,5991
308,5991
308,5992
309,5992
309,5993
310,5993
311,5994
311,5994
313,5995
313,5995
315,5996
317,5996
318,5997
320,5997
322,5998
324,5998
327,5999
330,5999
332,6000
335,6000
337,6001
340,6001
343,6002
344,6002
347,6003
349,6003
351,6004
351,6004
352,6005
352,6005
352,6006
352,6006
351,6007
351,6007
350,6008
349,6008
347,6009
346,6009
346,6010
343,6010
342,6011
341,6011
339,6012
338,6012
336,6013
335,6013
334,6014
334,6014
333,6016
332,6016
332,6017
332,6017
332,6018
332,6018
332,6019
333,6019
334,6020
335,6020
336,6021
337,6021
338,6022
339,6022
340,6023
342,6023
342,6024
343,6024
343,6025
343,6025
342,6026
341,6026
341,6027
339,6027
338,6028
337,6028
336,6029
334,6029
333,6030
331,6030
330,6031
328,6031
327,6032
325,6032
324,6033
322,6033
321,6034
320,6034
319,6035
318,6035
317,6036
317,6036
316,6037
316,6037
316,6038
317,6038
317,6039
318,6039
319,6040
320,6040
321,6041
322,6041
323,6042
324,6042
325,6043
326,6043
326,6044
326,6044
325,6045
325,6045
325,6046
323,6046
322,6047
321,6047
319,6048
318,6048
316,6049
315,6049
314,6050
312,6050
310,6051
308,6051
307,6052
305,6052
304,6053
303,6053
302,6054
301,6054
300,6055
299,6055
299,6056
298,6056
298,6057
299,6057
299,6059
300,6059
301,6060
302,6060
303,6061
304,6061
305,6062
306,6062
307,6063
308,6063
309,6064
310,6064
310,6065
310,6065
310,6066
309,6066
308,6067
307,6067
306,6068
305,6068
304,6069
303,6069
301,6070
300,6070
298,6071
297,6071
296,6072
295,6072
293,6073
292,6073
291,6074
290,6074
289,6075
288,6075
288,6076
288,6076
287,6077
287,6077
288,6078
289,6078
289,6079
291,6079
292,6080
293,6080
294,6081
295,6081
297,6082
298,6082
299,6083
300,6083
301,6084
302,6084
302,6085
302,6085
302,6086
301,6086
300,6087
299,6087
298,6088
297,6088
296,6089
295,6089
294,6090
293,6090
291,6091
290,6091
289,6092
288,6092
287,6093
286,6093
285,6094
284,6094
284,6095
283,6095
283,6096
283,6096
283,6097
284,6097
285,6098
286,6098
287,6099
288,6099
290,6100
291,6100
292,6102
293,6102
295,6103
296,6103
297,6104
298,6104
299,6105
299,6105
299,6106
299,6106
298,6107
298,6107
297,6108
296,6108
295,6109
294,6109
293,6110
292,6110
290,6111
289,6111
288,6112
287,6112
286,6113
285,6113
284,6114
283,6114
283,6115
283,6115
282,6116
282,6116
282,6117
282,6117
283,6118
284,6118
285,6119
286,6119
287,6120
289,6120
290,6121
292,6121
293,6122
295,6122
296,6123
297,6123
298,6124
299,6124
299,6125
299,6125
299,6126
298,6126
298,6127
297,6127
296,6128
295,6128
294,6129
293,6129
292,6130
291,6130
290,6131
289,6131
287,6132
287,6132
286,6133
284,6133
284,6134
283,6134
283,6135
282,6135
282,6136
282,6136
282,6137
282,6137
283,6138
284,6138
285,6139
287,6139
288,6140
290,6140
291,6141
292,6141
294,6142
295,6142
296,6144
298,6144
298,6145
298,6145
298,6146
298,6146
298,6147
297,6147
296,6148
295,6148
294,6149
294,6149
292,6150
291,6150
290,6151
289,6151
288,6152
287,6152
286,6153
285,6153
284,6154
283,6154
282,6155
282,6155
282,6156
281,6156
281,6157
281,6157
282,6158
283,6158
284,6159
285,6159
286,6160
288,6160
289,6161
290,6161
292,6162
293,6162
295,6163
296,6163
297,6164
298,6164
298,6165
298,6165
298,6166
298,6166
297,6167
296,6167
295,6168
295,6168
293,6169
293,6169
292,6170
290,6170
289,6171
288,6171
287,6172
286,6172
285,6173
284,6173
283,6174
283,6174
282,6175
282,6175
282,6176
282,6176
282,6177
283,6177
284,6178
285,6178
286,6179
287,6179
289,6180
290,6180
292,6181
293,6181
295,6182
296,6182
297,6183
299,6183
300,6184
300,6184
300,6185
300,6185
300,6187
299,6187
298,6188
298,6188
297,6189
296,6189
295,6190
294,6190
292,6191
292,6191
290,6192
289,6192
288,6193
288,6193
287,6194
286,6194
285,6195
285,6195
285,6196
284,6196
285,6197
285,6197
285,6198
286,6198
288,6199
288,6199
290,6200
291,6200
293,6201
295,6201
296,6202
298,6202
299,6203
300,6203
302,6204
302,6204
303,6205
304,6205
303,6206
303,6206
303,6207
302,6207
301,6208
300,6208
299,6209
299,6209
297,6210
296,6210
295,6211
294,6211
293,6212
292,6212
291,6213
290,6213
289,6214
289,6214
289,6215
288,6215
288,6216
288,6216
288,6217
289,6217
290,6218
291,6218
292,6219
294,6219
295,6220
297,6220
298,6221
300,6221
302,6222
303,6222
305,6223
306,6223
307,6224
307,6224
308,6225
308,6225
307,6226
307,6226
306,6227
306,6227
305,6228
304,6228
303,6230
302,6230
301,6231
300,6231
300,6232
299,6232
297,6233
297,6233
296,6234
295,6234
295,6235
295,6235
294,6236
294,6236
294,6237
295,6237
295,6238
296,6238
297,6239
299,6239
301,6240
302,6240
304,6241
305,6241
307,6242
309,6242
310,6243
312,6243
313,6244
314,6244
315,6245
315,6245
315,6246
315,6246
315,6247
314,6247
313,6248
313,6248
312,6249
311,6249
310,6250
309,6250
308,6251
307,6251
306,6252
305,6252
304,6253
304,6253
303,6254
303,6254
302,6255
302,6255
302,6256
302,6256
302,6257
302,6257
304,6258
304,6258
306,6259
307,6259
309,6260
310,6260
312,6261
314,6261
315,6262
316,6262
318,6263
319,6263
320,6264
320,6264
320,6265
320,6265
320,6266
320,6266
319,6267
318,6267
317,6268
317,6268
315,6269
314,6269
313,6270
312,6270
311,6272
309,6272
308,6273
307,6273
306,6274
305,6274
304,6275
304,6275
303,6276
303,6276
303,6277
303,6277
303,6278
304,6278
305,6279
306,6279
307,6280
308,6280
310,6281
311,6281
313,6282
314,6282
315,6283
317,6283
318,6284
319,6284
319,6285
319,6285
319,6286
318,6286
318,6287
317,6287
316,6288
315,6288
314,6289
313,6289
311,6290
310,6290
309,6291
308,6291
306,6292
305,6292
304,6293
303,6293
302,6294
301,6294
300,6295
300,6295
299,6296
299,6296
299,6297
299,6297
300,6298
301,6298
302,6299
303,6299
304,6300
305,6300
307,6301
308,6301
309,6302
310,6302
312,6303
313,6303
313,6304
314,6304
314,6305
314,6305
314,6306
312,6306
311,6307
311,6307
310,6308
309,6308
308,6309
306,6309
305,6310
304,6310
303,6311
301,6311
300,6312
299,6312
297,6313
297,6313
296,6315
295,6315
294,6316
294,6316
294,6317
