t;emg
8360;727
8361;728
8362;729
8363;730
8364;730
8365;730
8366;730
8367;731
8368;730
8369;730
8370;730
8371;730
8372;730
8373;730
8374;730
8375;731
8376;731
8377;731
8378;731
8379;730
8380;730
8381;730
8382;729
8383;729
8384;729
8385;729
8386;729
8387;729
8388;729
8389;728
8390;728
8391;727
8392;727
8393;727
8394;727
8395;726
8396;726
8397;726
8398;726
8399;727
8400;727
8401;728
8402;728
8403;728
8404;728
8405;729
8406;729
8407;729
8408;729
8409;729
8410;728
8411;728
8412;727
8413;727
8414;726
8415;726
8416;725
8417;724
8418;722
8419;720
8420;720
8421;718
8422;718
8423;718
8424;717
8425;718
8426;718
8427;719
8428;719
8429;719
8430;719
8431;718
8432;718
8433;717
8434;716
8435;716
8436;716
8437;718
8438;719
8439;719
8440;720
8441;721
8442;722
8443;726
8444;727
8445;729
8446;730
8447;731
8448;732
8449;732
8450;731
8451;730
8452;729
8453;729
8454;728
8455;728
8456;728
8457;728
8458;729
8459;729
8460;729
8461;730
8462;730
8463;731
8464;731
8465;731
8466;732
8467;732
8468;733
8469;734
8470;734
8471;735
8472;736
8473;736
8474;737
8475;738
8476;738
8477;739
8478;739
8479;740
8480;740
8481;741
8482;741
8483;741
8484;742
8485;742
8486;742
8487;742
8488;742
8489;742
8490;742
8491;742
8492;742
8493;741
8494;741
8495;741
8496;740
8497;740
8498;740
8499;740
8500;740
8501;740
8502;741
8503;741
8504;742
8505;742
8506;742
8507;742
8508;741
8509;741
8510;740
8511;738
8512;737
8513;737
8514;736
8515;736
8516;736
8517;737
8518;737
8519;738
8520;738
8521;738
8522;739
8523;740
8524;741
8525;741
8526;741
8527;740
8528;740
8529;739
8530;737
8531;737
8532;736
8533;735
8534;733
8535;733
8536;732
8537;731
8538;731
8539;731
8540;730
8541;730
8542;729
8543;729
8544;728
8545;728
8546;728
8547;729
8548;729
8549;730
8550;730
8551;731
8552;732
8553;733
8554;735
8555;737
8556;738
8557;740
8558;741
8559;743
8560;744
8561;747
8562;748
8563;749
8564;750
8565;751
8566;751
8567;752
8568;752
8569;753
8570;753
8571;753
8572;753
8573;753
8574;753
8575;753
8576;754
8577;753
8578;754
8579;754
8580;754
8581;754
8582;755
8583;755
8584;755
8585;755
8586;756
8587;756
8588;756
8589;756
8590;757
8591;757
8592;759
8593;759
8594;760
8595;760
8596;760
8597;761
8598;761
8599;761
8600;761
8601;761
8602;761
8603;760
8604;759
8605;758
8606;757
8607;756
8608;754
8609;753
8610;750
8611;749
8612;748
8613;748
8614;747
8615;747
8616;747
8617;748
8618;748
8619;749
8620;749
8621;750
8622;750
8623;752
8624;752
8625;753
8626;753
8627;754
8628;754
8629;755
8630;756
8631;757
8632;758
8633;759
8634;759
8635;760
8636;761
8637;761
8638;761
8639;761
8640;761
8641;761
8642;760
8643;759
8644;757
8645;756
8646;755
8647;753
8648;749
8649;747
8650;746
8651;744
8652;742
8653;740
8654;737
8655;735
8656;734
8657;734
8658;733
8659;734
8660;735
8661;736
8662;737
8663;739
8664;740
8665;742
8666;745
8667;747
8668;748
8669;750
8670;751
8671;752
8672;753
8673;755
8674;755
8675;756
8676;756
8677;756
8678;756
8679;757
8680;757
8681;757
8682;758
8683;757
8684;757
8685;757
8686;757
8687;757
8688;756
8689;756
8690;755
8691;753
8692;753
8693;752
8694;751
8695;751
8696;750
8697;749
8698;748
8699;747
8700;747
8701;747
8702;747
8703;746
8704;746
8705;747
8706;747
8707;747
8708;748
8709;748
8710;748
8711;748
8712;748
8713;748
8714;748
8715;747
8716;747
8717;747
8718;747
8719;746
8720;746
8721;746
8722;746
8723;746
8724;746
8725;746
8726;746
8727;746
8728;746
8729;747
8730;746
8731;746
8732;745
8733;745
8734;743
8735;742
8736;741
8737;739
8738;738
8739;736
8740;733
8741;733
8742;733
8743;733
8744;733
8745;733
8746;734
8747;735
8748;736
8749;738
8750;739
8751;740
8752;741
8753;743
8754;743
8755;744
8756;743
8757;743
8758;743
8759;741
8760;740
8761;738
8762;737
8763;736
8764;734
8765;733
8766;732
8767;732
8768;733
8769;732
8770;733
8771;734
8772;736
8773;736
8774;738
8775;739
8776;740
8777;741
8778;743
8779;745
8780;746
8781;747
8782;748
8783;749
8784;750
8785;750
8786;750
8787;751
8788;750
8789;750
8790;748
8791;748
8792;747
8793;746
8794;746
8795;745
8796;744
8797;743
8798;743
8799;743
8800;743
8801;743
8802;744
8803;744
8804;745
8805;745
8806;745
8807;746
8808;747
8809;749
8810;749
8811;749
8812;749
8813;749
8814;749
8815;748
8816;748
8817;748
8818;748
8819;748
8820;748
8821;749
8822;750
8823;750
8824;751
8825;752
8826;752
8827;754
8828;755
8829;756
8830;756
8831;757
8832;757
8833;758
8834;757
8835;758
8836;757
8837;757
8838;756
8839;756
8840;754
8841;754
8842;753
8843;752
8844;752
8845;751
8846;751
8847;750
8848;750
8849;751
8850;751
8851;752
8852;754
8853;754
8854;755
8855;756
8856;756
8857;757
8858;758
8859;759
8860;760
8861;761
8862;761
8863;762
8864;762
8865;762
8866;762
8867;762
8868;762
8869;762
8870;762
8871;761
8872;761
8873;760
8874;760
8875;759
8876;758
8877;757
8878;757
8879;757
8880;756
8881;756
8882;756
8883;757
8884;757
8885;757
8886;758
8887;758
8888;759
8889;760
8890;760
8891;761
8892;761
8893;762
8894;762
8895;763
8896;763
8897;762
8898;761
8899;760
8900;760
8901;758
8902;757
8903;757
8904;757
8905;757
8906;757
8907;757
8908;758
8909;759
8910;759
8911;759
8912;760
8913;760
8914;760
8915;760
8916;760
8917;760
8918;759
8919;759
8920;759
8921;759
8922;759
8923;759
8924;760
8925;760
8926;760
8927;760
8928;760
8929;760
8930;760
8931;760
8932;759
8933;758
8934;758
8935;757
8936;757
8937;757
8938;756
8939;756
8940;756
8941;757
8942;757
8943;757
8944;757
8945;756
8946;756
8947;757
8948;756
8949;756
8950;756
8951;756
8952;755
8953;754
8954;753
8955;752
8956;751
8957;749
8958;748
8959;747
8960;747
8961;746
8962;745
8963;745
8964;744
8965;745
8966;745
8967;745
8968;747
8969;747
8970;749
8971;750
8972;751
8973;752
8974;753
8975;755
8976;757
8977;757
8978;758
8979;758
8980;759
8981;760
8982;761
8983;761
8984;762
8985;762
8986;763
8987;763
8988;764
8989;765
8990;765
8991;766
8992;766
8993;766
8994;766
8995;766
8996;766
8997;767
8998;767
8999;768
9000;768
9001;768
9002;767
9003;767
9004;767
9005;766
9006;766
9007;766
9008;765
9009;766
9010;766
9011;766
9012;766
9013;768
9014;768
9015;769
9016;769
9017;770
9018;771
9019;771
9020;773
9021;773
9022;774
9023;775
9024;776
9025;777
9026;778
9027;778
9028;779
9029;780
9030;781
9031;782
9032;783
9033;784
9034;784
9035;785
9036;785
9037;785
9038;786
9039;786
9040;786
9041;786
9042;786
9043;785
9044;785
9045;785
9046;785
9047;785
9048;785
9049;786
9050;786
9051;787
9052;786
9053;785
9054;784
9055;784
9056;782
9057;782
9058;782
9059;782
9060;782
9061;783
9062;784
9063;786
9064;787
9065;788
9066;789
9067;790
9068;791
9069;793
9070;794
9071;795
9072;795
9073;795
9074;795
9075;795
9076;795
9077;795
9078;795
9079;794
9080;794
9081;793
9082;793
9083;793
9084;793
9085;792
9086;792
9087;792
9088;792
9089;792
9090;792
9091;792
9092;792
9093;792
9094;792
9095;792
9096;792
9097;792
9098;792
9099;791
9100;790
9101;789
9102;789
9103;789
9104;789
9105;790
9106;790
9107;790
9108;791
9109;791
9110;792
9111;792
9112;793
9113;794
9114;794
9115;794
9116;793
9117;793
9118;790
9119;789
9120;788
9121;787
9122;786
9123;784
9124;782
9125;782
9126;781
9127;781
9128;781
9129;781
9130;781
9131;781
9132;781
9133;780
9134;780
9135;780
9136;780
9137;781
9138;781
9139;782
9140;783
9141;784
9142;784
9143;786
9144;787
9145;787
9146;788
9147;788
9148;789
9149;790
9150;790
9151;791
9152;791
9153;791
9154;792
9155;792
9156;792
9157;792
9158;792
9159;792
9160;792
9161;792
9162;792
9163;792
9164;793
9165;793
9166;792
9167;790
9168;789
9169;788
9170;787
9171;786
9172;785
9173;783
9174;782
9175;782
9176;782
9177;782
9178;781
9179;782
9180;782
9181;782
9182;782
9183;783
9184;783
9185;782
9186;782
9187;781
9188;781
9189;782
9190;782
9191;782
9192;780
9193;779
9194;779
9195;778
9196;778
9197;778
9198;778
9199;778
9200;778
9201;777
9202;777
9203;777
9204;778
9205;778
9206;778
9207;779
9208;779
9209;779
9210;779
9211;780
9212;780
9213;781
9214;781
9215;782
9216;783
9217;785
9218;786
9219;788
9220;788
9221;789
9222;789
9223;790
9224;790
9225;790
9226;789
9227;788
9228;787
9229;785
9230;785
9231;785
9232;784
9233;784
9234;785
9235;786
9236;787
9237;788
9238;788
9239;789
9240;790
9241;792
9242;793
9243;793
9244;794
9245;795
9246;795
9247;797
9248;797
9249;798
9250;798
9251;798
9252;798
9253;798
9254;797
9255;796
9256;796
9257;795
9258;794
9259;794
9260;791
9261;790
9262;789
9263;788
9264;787
9265;786
9266;784
9267;784
9268;784
9269;784
9270;784
9271;783
9272;783
9273;783
9274;784
9275;784
9276;784
9277;784
9278;785
9279;785
9280;785
9281;785
9282;784
9283;784
9284;783
9285;783
9286;782
9287;782
9288;782
9289;781
9290;781
9291;780
9292;779
9293;779
9294;778
9295;779
9296;778
9297;777
9298;777
9299;777
9300;777
9301;777
9302;777
9303;776
9304;774
9305;773
9306;771
9307;769
9308;768
9309;766
9310;765
9311;765
9312;765
9313;765
9314;766
9315;767
9316;767
9317;768
9318;767
9319;767
9320;766
9321;764
9322;763
9323;763
9324;762
9325;762
9326;761
9327;760
9328;760
9329;760
9330;760
9331;760
9332;761
9333;762
9334;763
9335;764
9336;764
9337;765
9338;766
9339;766
9340;768
9341;768
9342;768
9343;769
9344;769
9345;770
9346;770
9347;770
9348;770
9349;769
9350;769
9351;769
9352;768
9353;767
9354;767
9355;767
9356;767
9357;766
9358;766
9359;766
9360;766
9361;765
9362;764
9363;761
9364;759
9365;755
9366;752
9367;750
9368;749
9369;747
9370;746
9371;744
9372;744
9373;744
9374;743
9375;744
9376;744
9377;744
9378;745
9379;746
9380;747
9381;747
9382;748
9383;750
9384;751
9385;753
9386;753
9387;753
9388;753
9389;752
9390;753
9391;753
9392;753
9393;752
9394;753
9395;753
9396;753
9397;753
9398;753
9399;753
9400;753
9401;753
9402;752
9403;752
9404;752
9405;752
9406;752
9407;752
9408;752
9409;752
9410;752
9411;752
9412;753
9413;753
9414;754
9415;755
9416;756
9417;756
9418;756
9419;757
9420;759
9421;759
9422;760
9423;761
9424;761
9425;761
9426;760
9427;760
9428;761
9429;760
9430;760
9431;761
9432;761
9433;761
9434;762
9435;762
9436;762
9437;763
9438;763
9439;763
9440;764
9441;765
9442;766
9443;767
9444;768
9445;769
9446;769
9447;770
9448;771
9449;771
9450;772
9451;772
9452;771
9453;771
9454;771
9455;770
9456;770
9457;770
9458;769
9459;769
9460;769
9461;769
9462;769
9463;769
9464;770
9465;770
9466;770
9467;771
9468;771
9469;772
9470;773
9471;773
9472;774
9473;774
9474;774
9475;772
9476;770
9477;769
9478;768
9479;767
9480;766
9481;764
9482;764
9483;764
9484;764
9485;764
9486;765
9487;765
9488;766
9489;766
9490;766
9491;767
9492;767
9493;767
9494;767
9495;767
9496;767
9497;767
9498;767
9499;767
9500;769
9501;769
9502;769
9503;769
9504;769
9505;768
9506;768
9507;768
9508;767
9509;767
9510;768
9511;768
9512;769
9513;770
9514;770
9515;771
9516;772
9517;773
9518;773
9519;773
9520;773
9521;773
9522;774
9523;774
9524;773
9525;773
9526;773
9527;773
9528;773
9529;773
9530;773
9531;773
9532;772
9533;772
9534;771
9535;770
9536;768
9537;766
9538;765
9539;764
9540;763
9541;763
9542;762
9543;761
9544;762
9545;762
9546;762
9547;762
9548;763
9549;763
9550;763
9551;764
9552;764
9553;764
9554;765
9555;765
9556;767
9557;766
9558;767
9559;767
9560;767
9561;768
9562;768
9563;767
9564;767
9565;767
9566;766
9567;766
9568;764
9569;764
9570;763
9571;763
9572;762
9573;761
9574;759
9575;758
9576;757
9577;756
9578;755
9579;753
9580;751
9581;749
9582;749
9583;748
9584;747
9585;747
9586;746
9587;744
9588;744
9589;743
9590;742
9591;742
9592;742
9593;742
9594;742
9595;742
9596;742
9597;743
9598;743
9599;743
9600;743
9601;744
9602;745
9603;745
9604;746
9605;747
9606;748
9607;749
9608;750
9609;751
9610;751
9611;753
9612;753
9613;754
9614;754
9615;755
9616;755
9617;755
9618;754
9619;754
9620;753
9621;753
9622;753
9623;752
9624;752
9625;752
9626;752
9627;751
9628;751
9629;751
9630;751
9631;750
9632;748
9633;746
9634;744
9635;741
9636;737
9637;736
9638;735
9639;735
9640;735
9641;735
9642;736
9643;737
9644;738
9645;739
9646;740
9647;741
9648;743
9649;744
9650;745
9651;745
9652;745
9653;745
9654;745
9655;744
9656;744
9657;744
9658;745
9659;745
9660;745
9661;745
9662;745
9663;745
9664;746
9665;746
9666;746
9667;747
9668;747
9669;747
9670;747
9671;748
9672;748
9673;748
9674;748
9675;748
9676;748
9677;747
9678;747
9679;746
9680;745
9681;745
9682;744
9683;744
9684;743
9685;743
9686;741
9687;741
9688;740
9689;739
9690;739
9691;739
9692;738
9693;738
9694;738
9695;738
9696;739
9697;739
9698;741
9699;742
9700;743
9701;743
9702;744
9703;745
9704;746
9705;747
9706;748
9707;749
9708;750
9709;750
9710;751
9711;752
9712;752
9713;753
9714;753
9715;753
9716;753
9717;753
9718;753
9719;753
9720;752
9721;752
9722;752
9723;751
9724;750
9725;750
9726;749
9727;748
9728;747
9729;746
9730;745
9731;744
9732;744
9733;743
9734;742
9735;740
9736;739
9737;739
9738;738
9739;738
9740;738
9741;738
9742;738
9743;738
9744;737
9745;736
9746;736
9747;735
9748;733
9749;732
9750;732
9751;733
9752;733
9753;733
9754;734
9755;735
9756;735
9757;736
9758;737
9759;737
9760;738
9761;738
9762;739
9763;739
9764;738
9765;738
9766;737
9767;736
9768;736
9769;736
9770;735
9771;735
9772;735
9773;735
9774;735
9775;735
9776;735
9777;735
9778;735
9779;736
9780;736
9781;737
9782;737
9783;738
9784;738
9785;740
9786;741
9787;741
9788;742
9789;742
9790;741
9791;741
9792;741
9793;740
9794;740
9795;739
9796;739
9797;738
9798;737
9799;737
9800;736
9801;734
9802;734
9803;733
9804;731
9805;730
9806;729
9807;728
9808;728
9809;728
9810;728
9811;728
9812;728
9813;728
9814;728
9815;728
9816;728
9817;729
9818;728
9819;729
9820;729
9821;729
9822;728
9823;727
9824;727
9825;726
9826;725
9827;725
9828;724
9829;723
9830;723
9831;722
9832;722
9833;722
9834;723
9835;724
9836;724
9837;725
9838;726
9839;726
9840;727
9841;728
9842;728
9843;729
9844;729
9845;729
9846;729
9847;730
9848;730
9849;730
9850;730
9851;729
9852;729
9853;729
9854;729
9855;729
9856;729
9857;729
9858;728
9859;727
9860;724
9861;723
9862;722
9863;721
9864;720
9865;720
9866;720
9867;721
9868;721
9869;722
9870;723
9871;724
9872;726
9873;727
9874;729
9875;730
9876;730
9877;732
9878;733
9879;736
9880;737
9881;738
9882;739
9883;740
9884;741
9885;742
9886;743
9887;743
9888;744
9889;744
9890;745
9891;746
9892;746
9893;747
9894;747
9895;747
9896;747
9897;748
9898;748
9899;747
9900;748
9901;748
9902;748
9903;748
9904;748
9905;748
9906;748
9907;747
9908;747
9909;746
9910;744
9911;743
9912;743
9913;742
9914;741
9915;739
9916;738
9917;737
9918;735
9919;734
9920;733
9921;731
9922;730
9923;727
9924;726
9925;724
9926;723
9927;721
9928;719
9929;717
9930;716
9931;716
9932;716
9933;717
9934;718
9935;720
9936;721
9937;723
9938;724
9939;726
9940;727
9941;730
9942;731
9943;733
9944;734
9945;735
9946;735
9947;737
9948;737
9949;737
9950;738
9951;739
9952;740
9953;740
9954;741
9955;741
9956;741
9957;741
9958;741
9959;742
9960;742
9961;742
9962;742
9963;742
9964;742
9965;742
9966;741
9967;740
9968;739
9969;738
9970;737
9971;736
9972;733
9973;732
9974;731
9975;729
9976;728
9977;728
9978;727
9979;727
9980;727
9981;728
9982;729
9983;730
9984;731
9985;733
9986;734
9987;735
9988;736
9989;737
9990;738
9991;739
9992;740
9993;739
9994;740
9995;740
9996;740
9997;740
9998;740
9999;741
10000;740
10001;740
10002;741
10003;741
10004;741
10005;741
10006;741
10007;740
10008;740
10009;739
10010;738
10011;736
10012;735
10013;734
10014;733
10015;733
10016;733
10017;733
10018;733
10019;734
10020;734
10021;735
10022;737
10023;737
10024;738
10025;738
10026;739
10027;740
10028;741
10029;742
10030;742
10031;742
10032;743
10033;743
10034;743
10035;743
10036;743
10037;744
10038;744
10039;745
10040;745
10041;745
10042;745
10043;744
10044;744
10045;744
10046;744
10047;744
10048;744
10049;744
10050;743
10051;743
10052;743
10053;744
10054;745
10055;745
10056;745
10057;746
10058;747
10059;748
10060;749
10061;749
10062;749
10063;749
10064;750
10065;750
10066;751
10067;752
10068;752
10069;752
10070;752
10071;752
10072;751
10073;750
10074;750
10075;749
10076;748
10077;748
10078;746
10079;745
10080;744
10081;744
10082;743
10083;743
10084;743
10085;742
10086;742
10087;743
10088;743
10089;743
10090;743
10091;743
10092;742
10093;741
10094;739
10095;738
10096;733
10097;731
10098;727
10099;724
10100;722
10101;719
10102;717
10103;715
10104;714
10105;714
10106;714
10107;714
10108;714
10109;716
10110;717
10111;719
10112;720
10113;721
10114;722
10115;724
10116;725
10117;726
10118;727
10119;729
10120;730
10121;733
10122;735
10123;736
10124;737
10125;739
10126;740
10127;742
10128;742
10129;742
10130;741
10131;740
10132;741
10133;740
10134;739
10135;739
10136;739
10137;739
10138;739
10139;739
10140;740
10141;741
10142;741
10143;742
10144;742
10145;743
10146;744
10147;745
10148;745
10149;746
10150;746
10151;747
10152;748
10153;749
10154;749
10155;750
10156;750
10157;750
10158;748
10159;747
10160;746
10161;745
10162;745
10163;744
10164;744
10165;743
10166;742
10167;742
10168;741
10169;740
10170;740
10171;739
10172;739
10173;739
10174;740
10175;740
10176;741
10177;742
10178;743
10179;744
10180;745
10181;745
10182;746
10183;747
10184;748
10185;749
10186;749
10187;750
10188;750
10189;751
10190;751
10191;751
10192;751
10193;751
10194;752
10195;752
10196;753
10197;753
10198;753
10199;753
10200;753
10201;753
10202;752
10203;752
10204;752
10205;751
10206;750
10207;749
10208;746
10209;745
10210;744
10211;743
10212;742
10213;741
10214;740
10215;740
10216;739
10217;739
10218;739
10219;739
10220;740
10221;740
10222;741
10223;741
10224;741
10225;742
10226;743
10227;744
10228;744
10229;744
10230;744
10231;745
10232;746
10233;747
10234;747
10235;747
10236;748
10237;748
10238;749
10239;750
10240;750
10241;750
10242;751
10243;751
10244;752
10245;752
10246;753
10247;753
10248;752
10249;751
10250;749
10251;748
10252;746
10253;745
10254;744
10255;744
10256;744
10257;744
10258;744
10259;744
10260;745
10261;746
10262;746
10263;746
10264;746
10265;746
10266;746
10267;745
10268;745
10269;744
10270;742
10271;741
10272;740
10273;739
10274;738
10275;738
10276;736
10277;735
10278;734
10279;734
10280;734
10281;734
10282;734
10283;735
10284;736
10285;737
10286;738
10287;739
10288;740
10289;742
10290;742
10291;744
10292;744
10293;745
10294;745
10295;745
10296;745
10297;744
10298;744
10299;743
10300;742
10301;741
10302;739
10303;738
10304;736
10305;734
10306;733
10307;732
10308;730
10309;730
10310;730
10311;730
10312;731
10313;731
10314;732
10315;733
10316;733
10317;735
10318;736
10319;737
10320;739
10321;740
10322;740
10323;741
10324;743
10325;744
10326;746
10327;748
10328;748
10329;749
10330;750
10331;750
10332;751
10333;751
10334;751
10335;751
10336;750
10337;751
10338;750
10339;750
10340;750
10341;750
10342;750
10343;750
10344;750
10345;751
10346;751
10347;751
10348;751
10349;751
10350;752
10351;752
10352;752
10353;752
10354;752
10355;752
10356;752
10357;752
10358;752
10359;752
10360;752
10361;752
10362;752
10363;752
10364;753
10365;753
10366;753
10367;753
10368;754
10369;754
10370;755
10371;755
10372;756
10373;756
10374;757
10375;757
10376;757
10377;756
10378;756
10379;755
10380;755
10381;754
10382;752
10383;751
10384;750
10385;749
10386;748
10387;747
10388;746
10389;746
10390;746
10391;745
10392;745
10393;744
10394;743
10395;743
10396;743
10397;743
10398;743
10399;744
10400;744
10401;745
10402;746
10403;747
10404;748
10405;749
10406;750
10407;752
10408;753
10409;754
10410;755
10411;755
10412;755
10413;755
10414;753
10415;753
10416;752
10417;752
10418;751
10419;751
10420;751
10421;751
10422;751
10423;751
10424;752
10425;752
10426;754
10427;755
10428;756
10429;757
10430;758
10431;759
10432;760
10433;761
10434;761
10435;761
10436;760
10437;761
10438;761
10439;761
10440;761
10441;761
10442;760
10443;760
10444;758
10445;757
10446;755
10447;754
10448;753
10449;752
10450;750
10451;749
10452;749
10453;748
10454;748
10455;748
10456;748
10457;748
10458;748
10459;747
10460;747
10461;746
10462;745
10463;745
10464;744
10465;743
10466;743
10467;742
10468;742
10469;740
10470;739
10471;739
10472;738
10473;738
10474;737
10475;737
10476;737
10477;737
10478;737
10479;737
10480;737
10481;738
10482;739
10483;740
10484;741
10485;743
10486;744
10487;747
10488;748
10489;749
10490;750
10491;751
10492;752
10493;753
10494;755
10495;756
10496;757
10497;757
10498;757
10499;758
10500;758
10501;758
10502;757
10503;756
10504;756
